MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
5409,spf-archive/0080,SPF,9/5/2009,USA,VA,Salem,The Battle in the Valley
5410,spf-archive/0081,SPF,7/25/2009,USA,AR,Russellville,Southeast Regionals
5411,spf-archive/0083,SPF,8/21/2009,USA,,,2009 PRO-AM
5412,spf-archive/0084,SPF,7/11/2009,USA,TN,Chattanooga,Women's Benefit Invitational
5413,spf-archive/0085,SPF,10/24/2009,USA,KY,Mt. Washington,Kentuckiana Powerlifting and Bench Press Championship
5414,spf-archive/0086,SPF,7/18/2009,USA,TN,Bolivar,West Tennessee Push/Pull Championship
5415,spf-archive/0087,SPF,8/8/2009,USA,MS,Hattiesburg,Mississippi State Championships
5416,spf-archive/0089,SPF,6/5/2010,USA,,,National Powerlifting and Bench Press Championship
5417,spf-archive/0090,SPF,10/2/2010,USA,,,SPF/WBPLA World Championship
5418,spf-archive/0091,SPF,8/20/2010,USA,,,2010 Powerstation Pro/Am
5419,spf-archive/0092,SPF,9/19/2009,USA,CA,Sacramento,POWER 'Stimulus Package' Raw Meet
5420,spf-archive/0094,SPF,2/6/2010,USA,AR,Rogers,Arkansas State Championship
5421,spf-archive/0095,SPF,2/13/2010,USA,TN,Nashville,Tennessee State Championship
5422,spf-archive/0096,SPF,3/6/2010,USA,TN,East Ridge,Ironman Classic
5423,spf-archive/0098,SPF,12/12/2009,USA,GA,,Body by George Mini Meet
5424,spf-archive/0099,SPF,2/20/2010,USA,VA,,Brute Strength Classic
5425,spf-archive/0101,SPF,3/20/2010,USA,TX,,Longhorn Classic
5426,spf-archive/0102,SPF,4/3/2010,USA,AL,,Southern Alabama Push/Pull Championship
5427,spf-archive/0103,SPF,5/1/2010,USA,AR,,Southeast Regionals
5428,spf-archive/0104,SPF,7/31/2010,USA,AR,,Strongest in the South
5429,spf-archive/0107,SPF,11/20/2010,USA,AR,,Arkansas Christmas Classic
5430,spf-archive/0108,SPF,11/13/2010,USA,,,Record Breakers
5431,spf-archive/0110,SPF,1/23/2010,USA,AL,Guntersville,Alabama State Championship
5432,spf-archive/0111,SPF,7/10/2010,USA,AR,,Battle of the States
5433,spf-archive/0113,SPF,12/20/2009,USA,,,Merry Freaken Christmas
5434,spf-archive/0114,SPF,3/27/2010,USA,,,Guerrilla Squad Barbell Classic
5435,spf-archive/0115,SPF,4/24/2010,USA,,,Iron House Classic
5436,spf-archive/0116,SPF,3/14/2010,USA,,,March Madness
5437,spf-archive/0118,SPF,4/10/2010,USA,NC,Ashville,The Carolina Classic Powerlifting Championship
5438,spf-archive/0119,SPF,5/8/2010,USA,SC,Chesney,Summerfest Push/Pull and Bench Press Championship
5439,spf-archive/0120,SPF,4/17/2010,USA,,,Southern Bench Press and Deadlift Championship
5440,spf-archive/0121,SPF,7/17/2010,USA,AL,,Southern Regional
5441,spf-archive/0123,SPF,5/23/2010,USA,CA,Sacramento,Super Training Powerlifting and Bench Press
5442,spf-archive/0124,SPF,4/17/2010,USA,,,Big Erv Classic
5443,spf-archive/0126,SPF,7/3/2010,USA,OH,Cincinnati,Sweatt Shop Bench Classic
5444,spf-archive/0127,SPF,10/23/2010,USA,AL,,Southern Alabama Powerlifting Championship
5445,spf-archive/0128,SPF,5/22/2010,USA,,,River City Push/Pull Championship
5446,spf-archive/0132,SPF,10/23/2010,USA,VA,,Brute Strength Gym Virginia Open
5447,spf-archive/0133,SPF,8/7/2010,USA,GA,,Georgia State Championship
5448,spf-archive/0134,SPF,11/6/2010,USA,TX,Dallas,Fall Madness
5449,spf-archive/0135,SPF,3/5/2011,USA,,,Ironman Classic
5450,spf-archive/0136,SPF,7/25/2010,USA,CA,,Bay Area 3-in-1
5451,spf-archive/0137,SPF,2/26/2011,USA,,,Ozark Mountain Classic
5452,spf-archive/0138,SPF,2/12/2011,USA,AL,,Alabama State Championship
5453,spf-archive/0139,SPF,7/9/2011,USA,,,Sweatt Shop Classic
5454,spf-archive/0142,SPF,10/3/2010,USA,,,Bash for the Cash
5455,spf-archive/0143,SPF,12/5/2010,USA,,,Luke Edwards Benefit Bash
5456,spf-archive/0145,SPF,11/7/2010,USA,CA,Sacramento,Women's Pro Open
5457,spf-archive/0146,SPF,11/6/2010,USA,CA,Sacramento,Fall Men's Open
5458,spf-archive/0147,SPF,5/14/2011,USA,KY,Richmond,Guerrilla Squad Barbell Classic
5459,spf-archive/0148,SPF,3/26/2011,USA,AR,,Arkansas State Championship
5460,spf-archive/0149,SPF,12/11/2010,USA,GA,,Body by George Mini Meet
5461,spf-archive/0150,SPF,11/20/2010,USA,,,Big Iron Open
5462,spf-archive/0151,SPF,1/29/2011,USA,TN,,Tennessee State Championship
5463,spf-archive/0152,SPF,6/17/2011,USA,,,SPF Nationals
5464,spf-archive/0153,SPF,5/7/2011,USA,AL,,Mayfest Powerlifting Championship
5465,spf-archive/0155,SPF,3/12/2011,USA,VA,,Brute Strength Gym Shamrock Powerlifting and Bench Press Meet
5466,spf-archive/0156,SPF,4/9/2011,USA,,,SPF QUEST FOR ULTIMATE GLORY
5467,spf-archive/0157,SPF,4/16/2011,USA,NC,,Carolina Classic Powerlifting Championship
5468,spf-archive/0158,SPF,4/2/2011,USA,GA,,Georgia State Championship
5469,spf-archive/0159,SPF,11/12/2011,USA,,,Record Breakers
5470,spf-archive/0160,SPF,9/17/2011,USA,,,SPF/WBPLA North American Powerlifting Championship
5471,spf-archive/0161,SPF,1/9/2011,USA,CA,,Bay Area 4-in-1 Meet
5472,spf-archive/0162,SPF,2/19/2011,USA,TX,,Longhorn Classic
5473,spf-archive/0163,SPF,4/9/2011,USA,SC,Myrtle Beach,North Myrtle Beach Classic
5474,spf-archive/0164,SPF,11/5/2011,USA,SC,,South Carolina State Championship
5475,spf-archive/0165,SPF,4/30/2011,USA,OH,,Ohio State Powerlifting and Bench Press Championship
5476,spf-archive/0167,SPF,11/6/2011,USA,CA,,Women's Pro/Am
5477,spf-archive/0169,SPF,3/26/2011,USA,SC,,Heavy Metal Thunder
5478,spf-archive/0171,SPF,4/16/2011,USA,,,Southern Open Bash on the Beach
5479,spf-archive/0172,SPF,8/20/2011,USA,OH,Cincinnati,2011 PowerStation Pro/Am
5480,spf-archive/0173,SPF,3/20/2011,USA,,,2011 SPF March Madness
5481,spf-archive/0174,SPF,12/10/2011,USA,,,Outlaw Powerlifting
5482,spf-archive/0175,SPF,2/5/2011,USA,TN,Woodbury,Ironchain Classic
5483,spf-archive/0176,SPF,5/7/2011,USA,TX,McKinney,Anderson Powerlifting Texas Shoot-Out
5484,spf-archive/0177,SPF,9/10/2011,USA,AL,,Southern Regionals
5485,spf-archive/0178,SPF,5/15/2011,USA,CA,Sacramento,2011 SPF California State Championships
5486,spf-archive/0180,SPF,2/18/2012,USA,TN,,Ironchain Push/Pull Classic
5487,spf-archive/0182,SPF,10/8/2011,USA,MT,,Montana State Championship
5488,spf-archive/0183,SPF,7/23/2011,USA,LA,,Louisiana State Championship
5489,spf-archive/0184,SPF,5/28/2011,USA,SC,,Raw VS Gear War
5490,spf-archive/0185,SPF,10/22/2011,USA,VA,,Brute's Halloween Howl
5491,spf-archive/0186,SPF,7/30/2011,USA,AR,,Northwest Arkansas Powerlifting Championship
5492,spf-archive/0187,SPF,10/29/2011,USA,AL,,Irontoberfest
5493,spf-archive/0188,SPF,7/16/2011,USA,FL,,North Florida Bench Press Shootout
5494,spf-archive/0189,SPF,10/2/2011,USA,CA,,So Cal Open Powerlifting Meet
5495,spf-archive/0190,SPF,1/28/2012,USA,TN,,Tennessee State Powerlifting and Bench Press Championship
5496,spf-archive/0191,SPF,12/4/2011,USA,,,North of the Border
5497,spf-archive/0193,SPF,5/19/2012,USA,TN,,Cell Block Classic
5498,spf-archive/0194,SPF,4/21/2012,USA,KY,,Guerrilla Squad Barbell Classic
5499,spf-archive/0195,SPF,7/24/2011,USA,CA,Pleasanton,4-in-1 Powerlifting Championship
5500,spf-archive/0196,SPF,10/15/2011,USA,WA,,Washington State Northwest Iron Wars
5501,spf-archive/0197,SPF,4/28/2012,USA,AR,,South Central Regional Powerlifting Meet
5502,spf-archive/0204,SPF,10/15/2011,USA,MS,,Mississippi State Powerlifting Championship
5503,spf-archive/0205,SPF,1/21/2012,USA,AR,,Proving Ground Classic
5504,spf-archive/0207,SPF,2/4/2012,USA,,,Bench Press Nationals
5505,spf-archive/0208,SPF,7/7/2012,USA,,,Sweatt Shop Bench Press Classic
5506,spf-archive/0209,SPF,11/5/2011,USA,,,2011 SPF Men's Fall Open 4-in-1
5507,spf-archive/0210,SPF,2/25/2012,USA,AL,,Alabama State Championship
5508,spf-archive/0212,SPF,12/17/2011,USA,GA,,Body by George Mini Meet
5509,spf-archive/0213,SPF,6/16/2012,USA,,,SPF Nationals
5510,spf-archive/0214,SPF,3/24/2012,USA,MO,,Fit Physique Classic
5511,spf-archive/0216,SPF,2/19/2012,USA,VA,Hampton,Brute Strength Sports Expo
5512,spf-archive/0217,SPF,4/14/2012,USA,VA,,Brute Strength Gym's Spring Powerlifting Meet
5513,spf-archive/0218,SPF,6/23/2012,USA,,,Ozark Mt. Classic
5514,spf-archive/0219,SPF,10/6/2012,USA,MT,,Montana State Championship
5515,spf-archive/0220,SPF,12/11/2011,USA,,,Santa Claus Classic
5516,spf-archive/0222,SPF,4/14/2012,USA,CA,Sacramento,Women's Pro/Am
5517,spf-archive/0223,SPF,4/7/2012,USA,TX,,Longhorn Classic
5518,spf-archive/0224,SPF,5/5/2012,USA,SC,Myrtle Beach,North Myrtle Beach Classic
5519,spf-archive/0225,SPF,4/28/2012,USA,FL,St George Island,Bash on the Beach
5520,spf-archive/0227,SPF,5/27/2012,USA,CA,,2012 SPF California State Championships
5521,spf-archive/0228,SPF,11/3/2012,USA,,,Men's Fall Open 4-in-1
5522,spf-archive/0229,SPF,11/4/2012,USA,OH,Cincinnati,2012 SPF Women's Pro-Am
5523,spf-archive/0230,SPF,4/14/2012,USA,FL,,1st Annual East Coast Powerlifting Championship
5524,spf-archive/0231,SPF,3/17/2012,USA,NC,,North Carolina State Powerlifting Championship
5525,spf-archive/0232,SPF,2/26/2012,USA,CA,Sacramento,2012 SPF Super Training Open
5526,spf-archive/0233,SPF,4/1/2012,USA,,,No Foolin' Powerlifting Open
5527,spf-archive/0237,SPF,7/28/2012,USA,GA,,Georgia State Powerlifting and Bench Press Championship
5528,spf-archive/0238,SPF,8/25/2012,USA,,,Powerstation Pro/Am
5529,spf-archive/0241,SPF,3/10/2012,USA,,,Ironman Classic Pro/Am
5530,spf-archive/0242,SPF,5/5/2012,USA,,,Steel World Bench Press or Deadlift
5531,spf-archive/0245,SPF,11/10/2012,USA,,,Record Breakers
5532,spf-archive/0248,SPF,5/12/2012,USA,OH,,Ohio State Powerlifting Champonship
5533,spf-archive/0249,SPF,12/1/2012,USA,,,North of the Border 2
5534,spf-archive/0253,SPF,8/4/2012,USA,NC,,SPF North Carolina Raw Pro-Am
5535,spf-archive/0258,SPF,1/26/2013,USA,SC,Myrtle Beach,Myrtle Beach Raw Powerlifting and Bench Press Pro/Am
5536,spf-archive/0259,SPF,2/11/2012,USA,NE,,Rick Hussey Memorial Meet
5537,spf-archive/0260,SPF,3/24/2012,USA,AL,,Lifting for a Miracle
5538,spf-archive/0261,SPF,3/2/2013,USA,OH,Cincinnati,SPF Ironman Classic Pro-Am
5539,spf-archive/0262,SPF,10/20/2012,USA,AR,,Arkansas State Powerlifting and Bench Press Championship
5540,spf-archive/0267,SPF,6/30/2012,USA,,,Saturday Night Live Powerlifting Meet
5541,spf-archive/0268,SPF,10/13/2012,USA,MS,Hattiesburg,Mississippi State Powerlifting Championships
5542,spf-archive/0269,SPF,10/27/2012,USA,VA,,Brute's Halloween Howl
5543,spf-archive/0271,SPF,12/8/2012,USA,NC,,Military Challenge
5544,spf-archive/0272,SPF,12/8/2012,USA,GA,,Body by George Mini Meet
5545,spf-archive/0273,SPF,3/16/2013,USA,,,Midwest Raw Pro/Am
5546,spf-archive/0274,SPF,2/16/2013,USA,IL,,Illinois State Powerlifting and Bench Press Championship
5547,spf-archive/0276,SPF,10/20/2012,USA,,,Bar Benders on the Bay
5548,spf-archive/0280,SPF,2/2/2013,USA,TN,,Tennessee State Powerlifting and Bench Press Championship
5549,spf-archive/0281,SPF,2/23/2013,USA,AL,,Alabama State Powerlifting and Bench Press Championship
5550,spf-archive/0282,SPF,12/15/2012,USA,MA,Boston,Boston Barbell Christmas Classic
5551,spf-archive/0283,SPF,4/6/2013,USA,,,Tri-State Powerlifting and Bench Press Championship
5552,spf-archive/0284,SPF,4/13/2013,USA,,,Women's Power Weekend
5553,spf-archive/0285,SPF,2/9/2013,USA,MO,,Strong Gym Classic
5554,spf-archive/0286,SPF,6/14/2013,USA,,,SPF/GPC National Powerlifting and Bench Press Championship
5555,spf-archive/0290,SPF,3/30/2013,USA,GA,,Ox Mover Lift
5556,spf-archive/0291,SPF,11/10/2012,USA,AL,,Strong Inc Power Challenge
5557,spf-archive/0292,SPF,4/27/2013,USA,TN,,Cell Block Classic
5558,spf-archive/0293,SPF,2/23/2013,USA,,,Aggressive Strength Powerlifting Meet
5559,spf-archive/0295,SPF,3/23/2013,USA,NC,,Spring Military Challenge
5560,spf-archive/0296,SPF,4/13/2013,USA,KY,,GSB/Iron Mafia Classic
5561,spf-archive/0297,SPF,4/13/2013,USA,,,Brute's Spring Powerlifting Meet
5562,spf-archive/0299,SPF,4/20/2013,USA,AL,,North Alabama Powerlifting and Bench Press Championship
5563,spf-archive/0300,SPF,9/28/2013,USA,SC,Myrtle Beach,North Myrtle Beach Classic
5564,spf-archive/0301,SPF,3/24/2013,USA,,,2013 March Madness Powerlifting Meet
5565,spf-archive/0302,SPF,5/19/2013,USA,CA,Sacramento,California State Championship
5566,spf-archive/0303,SPF,11/2/2013,USA,CA,Sacramento,Backyard Meet of the Century II
5567,spf-archive/0304,SPF,11/3/2013,USA,CA,Sacramento,Super Training Women's Pro Am
5568,spf-archive/0305,SPF,5/11/2013,USA,,,Steel World Full Power Meet
5569,spf-archive/0306,SPF,11/9/2013,USA,,,Record Breakers
5570,spf-archive/0309,SPF,8/10/2013,USA,GA,,Southeastern States
5571,spf-archive/0310,SPF,8/13/2013,USA,TN,,SPF Tennessee's Mini Pro-Am PL and BP Championship
5572,spf-archive/0311,SPF,4/27/2013,USA,,,Urban Strength and Fitness Invitational
5573,spf-archive/0312,SPF,4/13/2013,USA,TX,,Texas State Powerlifting Championship
5574,spf-archive/0313,SPF,6/1/2013,USA,NC,,Summer Military Challenge
5575,spf-archive/0314,SPF,7/6/2013,USA,KS,Kansas City,Kansas City Powerlifting and Bench Press Championship
5576,spf-archive/0316,SPF,5/25/2013,USA,OH,,Ohio State Powerlifting Championship
5577,spf-archive/0317,SPF,9/21/2013,USA,,,Tri-State Powerlifting and Bench Press Championship 2
5578,spf-archive/0318,SPF,6/9/2013,USA,MA,Boston,Summer Slam at Boston Barbell
5579,spf-archive/0319,SPF,12/7/2013,USA,GA,,15th Annual Body by George Mini Meet
5580,spf-archive/0320,SPF,4/12/2014,USA,,,Georgetown Classic
5581,spf-archive/0321,SPF,10/12/2013,USA,KY,,The Blue Grass Irontoberfest
5582,spf-archive/0322,SPF,3/8/2014,USA,,,Ironman Classic Pro/Am
5583,spf-archive/0323,SPF,10/26/2013,USA,MS,,Mississippi State Powerlifting Championships
5584,spf-archive/0325,SPF,12/7/2013,USA,,,North of the Border
5585,spf-archive/0328,SPF,9/21/2013,USA,TX,Humble,My Fit Foods Houston Open
5586,spf-archive/0329,SPF,11/23/2013,USA,TN,Memphis,South of the Border Mini Pro-Am 1
5587,spf-archive/0331,SPF,10/26/2013,USA,VA,Norfolk,Brute's Halloween Howl
5588,spf-archive/0332,SPF,2/1/2014,USA,TN,,Tennessee State Powerlifting Championship
5589,spf-archive/0333,SPF,1/25/2014,USA,AR,,Proving Ground Classic
5590,spf-archive/0334,SPF,9/7/2013,USA,NC,,Crystal Coast Strength
5591,spf-archive/0335,SPF,4/19/2014,USA,SC,,South Carolina Powerlifting and Bench Press Championship
5592,spf-archive/0338,SPF,1/18/2014,USA,NC,,Early Spring Military Challenge
5593,spf-archive/0339,SPF,10/26/2013,USA,MT,,Montana State Championship
5594,spf-archive/0340,SPF,2/22/2014,USA,,,No Regret No Surrender
5595,spf-archive/0341,SPF,3/15/2014,USA,VA,Norfolk,Shamrock Powerlifting and Bench Press
5596,spf-archive/0343,SPF,3/1/2014,USA,AL,,Alabama State Powerlifting and Bench Press Championship
5597,spf-archive/0344,SPF,7/12/2014,USA,AL,,Southeastern Powerlifting And Bench Press Championship
5598,spf-archive/0345,SPF,10/25/2014,USA,KY,,Irontoberfest Powerlifting and Bench Press Challenge
5599,spf-archive/0346,SPF,11/15/2014,USA,TN,Gatlinburg,Record Breakers
5600,spf-archive/0348,SPF,3/23/2014,USA,CA,,2014 SPF March Madness
5601,spf-archive/0349,SPF,6/1/2014,USA,,,CA State Powerlifting and Bench Press Championship
5602,spf-archive/0350,SPF,11/8/2014,USA,CA,Sacramento,Backyard Meet of the Century III
5603,spf-archive/0351,SPF,11/9/2014,USA,CA,Sacramento,Women's Pro/Am
5604,spf-archive/0352,SPF,2/8/2014,USA,MT,,Montana State Powerlifting and Bench Press Championship
5605,spf-archive/0353,SPF,4/12/2014,USA,,,Women's Power Weekend
5606,spf-archive/0354,SPF,12/6/2014,USA,OH,Cincinnati,North of the Border
5607,spf-archive/0355,SPF,4/26/2014,USA,,,Tri-State 3
5608,spf-archive/0356,SPF,3/15/2014,USA,IL,,Midwest Raw Pro/Am
5609,spf-archive/0357,SPF,3/23/2014,USA,MA,Boston,Real March Madness at Boston Barbell
5610,spf-archive/0358,SPF,3/1/2014,USA,IA,Windsor Heights,Nutri-Sport Fullpower Meet
5611,spf-archive/0359,SPF,5/10/2014,USA,MO,Kansas City,Kansas City Powerlifting and Bench Press Championship
5612,spf-archive/0360,SPF,4/5/2014,USA,GA,Warner Robbins,Mid-Georgia Mayhem
5613,spf-archive/0361,SPF,6/28/2014,USA,NY,Long Island,Gaglione Strength Strong Island Summer Showdown
5614,spf-archive/0362,SPF,8/16/2014,USA,NC,Newport,Summer Challenge
5615,spf-archive/0363,SPF,7/19/2014,USA,,,SPF Nationals
5616,spf-archive/0364,SPF,9/6/2014,USA,TN,Bristol,Iron Mayhem Classic
5617,spf-archive/0365,SPF,5/10/2014,USA,TX,,Texas State
5618,spf-archive/0366,SPF,8/2/2014,USA,MS,Moss Point,LADX2 Full Power And Bench
5619,spf-archive/0367,SPF,9/27/2014,USA,SC,Myrtle Beach,Myrtle Beach Classic
5620,spf-archive/0368,SPF,10/4/2014,USA,AR,,Arkansas State Powerlifting and Bench Press
5621,spf-archive/0369,SPF,11/22/2014,USA,TN,Cordova,South Of The Border Mini Pro/AM 2
5622,spf-archive/0370,SPF,9/13/2014,USA,,,Own the Day
5623,spf-archive/0373,SPF,6/14/2014,USA,KY,,Western Kentucky Powerlifting and Bench Press Championship
5624,spf-archive/0374,SPF,6/14/2014,USA,KY,,Braggin Rights Push/Pull
5625,spf-archive/0375,SPF,6/21/2014,USA,MO,Springfield,Midwest Fitcon
5626,spf-archive/0376,SPF,10/25/2014,USA,VA,Norfolk,Brutes SPF Halloween Howl
5627,spf-archive/0377,SPF,5/4/2014,USA,NJ,,Jersey Power Challenge
5628,spf-archive/0378,SPF,11/1/2014,USA,KY,,Fall Festival
5629,spf-archive/0379,SPF,1/31/2015,USA,AR,Russellville,Proving Ground Classic
5630,spf-archive/0381,SPF,12/13/2014,USA,GA,Loganville,Body By George Mini Meet
5631,spf-archive/0382,SPF,5/3/2014,USA,,,Summer Challenge
5632,spf-archive/0383,SPF,10/18/2014,USA,,,Beards and Bows Powerlifting and Bench Press Championships
5633,spf-archive/0384,SPF,10/11/2014,USA,AL,,Alabama State Powerlifting and Bench Press Championship
5634,spf-archive/0386,SPF,12/6/2014,USA,TN,Murfreesboro,Mecca Of Murfreesboro Powerlifting And Bench Press Championship
5635,spf-archive/0387,SPF,9/27/2014,USA,,,Rick Hussey Tribute Meet
5636,spf-archive/0388,SPF,12/13/2014,USA,MS,,Mississippi State Powerlifting and Bench Press Championship
5637,spf-archive/0389,SPF,12/6/2014,USA,,,Winter Challenge
5638,spf-archive/0390,SPF,2/21/2015,USA,KY,Lexington,No Retreat No Surrender
5639,spf-archive/0391,SPF,2/7/2015,USA,TN,,Tennessee State Powerlifting Championship
5640,spf-archive/0393,SPF,10/25/2014,USA,IL,,Fall Bash
5641,spf-archive/0394,SPF,1/24/2015,USA,AL,,North Alabama Classic
5642,spf-archive/0396,SPF,2/14/2015,USA,VA,,Cupid's Classic Powerlifting Meet
5643,spf-archive/0397,SPF,6/13/2015,USA,KY,Ashland,Braggin Rights
5644,spf-archive/0398,SPF,4/11/2015,USA,KY,Princeton,Western Kentucky Powerlifting and Bench Press Championship
5645,spf-archive/0399,SPF,1/10/2015,USA,KY,,Redemption
5646,spf-archive/0400,SPF,12/6/2014,USA,NY,,Gaglione Strength Christmas Clash for Cash
5647,spf-archive/0401,SPF,4/25/2015,USA,AR,Little Rock,Little Rock Classic
5648,spf-archive/0403,SPF,4/18/2015,USA,KY,Berea,Battle of the Bluegrass
5649,spf-archive/0404,SPF,3/21/2015,USA,TN,Gatlinburg,Ironman Classic 2015
5650,spf-archive/0405,SPF,4/18/2015,USA,AR,Blytheville,Tri State 4
5651,spf-archive/0406,SPF,11/7/2015,USA,CA,Dublin,Reebok Record Breakers
5652,spf-archive/0407,SPF,2/28/2015,USA,SC,Myrtle Beach,Myrtle Beach Classic
5653,spf-archive/0408,SPF,8/22/2015,USA,,,Battle of the States Pro/Am
5654,spf-archive/0410,SPF,4/11/2015,USA,,,Women's Power Weekend
5655,spf-archive/0411,SPF,3/28/2015,USA,IA,Waukee,22nd Street Barbell Powerlifting Pro/Am
5656,spf-archive/0412,SPF,4/4/2015,USA,MS,Moss Point,State Line Full Powerlifting Meet
5657,spf-archive/0413,SPF,2/7/2015,USA,MT,,Montana Powerlifting and Bench Press Championship
5658,spf-archive/0414,SPF,3/14/2015,USA,NC,Newport,Luck of the Irish
5659,spf-archive/0415,SPF,1/10/2015,USA,TX,Corpus Christi,Bar Benders on the Bay
5660,spf-archive/0417,SPF,3/21/2015,USA,IL,Granite City,Raw Pro/Am At Tanks Gym
5661,spf-archive/0418,SPF,2/2/2014,USA,,,CCPOA
5662,spf-archive/0419,SPF,5/16/2015,USA,,,SPF Nationals
5663,spf-archive/0420,SPF,5/9/2015,USA,,,Full Power Mania
5664,spf-archive/0421,SPF,3/29/2015,USA,CA,Dublin,2015 March Madness Powerlifting Open
5665,spf-archive/0422,SPF,5/23/2015,USA,VA,,Brutes SPF Sizzling Summer Powerlifting Meet
5666,spf-archive/0423,SPF,5/30/2015,USA,AL,,Battle of the Bama
5667,spf-archive/0424,SPF,2/6/2016,USA,TN,,Tennessee State Powerlifting Championship
5668,spf-archive/0425,SPF,5/16/2015,USA,MO,Springfield,Kings and Queens of the Spring
5669,spf-archive/0426,SPF,6/6/2015,USA,TN,Murfreesboro,Golds Gym Powerlifting Classic
5670,spf-archive/0427,SPF,9/5/2015,USA,TN,Murfreesboro,Mecca of Murfreesboro Powerlifting and Bench Press Championship
5671,spf-archive/0429,SPF,10/10/2015,USA,,,Mafia Mayhem
5672,spf-archive/0430,SPF,10/3/2015,USA,AR,Russellville,Arkansas State Powerlifting And Bench Press
5673,spf-archive/0432,SPF,12/5/2015,USA,OH,Cincinnati,North of the Border 5
5674,spf-archive/0433,SPF,6/13/2015,USA,NC,Newport,Summer Steel
5675,spf-archive/0434,SPF,10/17/2015,USA,KY,Princeton,TPS Classic
5676,spf-archive/0435,SPF,6/20/2015,USA,,,Summer Pro/Am
5677,spf-archive/0436,SPF,8/29/2015,USA,TN,Cleveland,The Grit House Classic
5678,spf-archive/0437,SPF,11/21/2015,USA,AR,,South of the Border
5679,spf-archive/0438,SPF,10/31/2015,USA,FL,South Daytona,Daytona Classic
5680,spf-archive/0439,SPF,8/8/2015,USA,KY,Paducah,Own The Day
5681,spf-archive/0440,SPF,9/29/2015,USA,NC,,North Carolina State Powerlifting Championship
5682,spf-archive/0441,SPF,6/27/2015,USA,CA,Dublin,2015 SPF Summer Slam
5683,spf-archive/0442,SPF,12/12/2015,USA,AR,Little Rock,Little Rock Classic II
5684,spf-archive/0445,SPF,1/23/2016,USA,AR,Russellville,Proving Ground Classic
5685,spf-archive/0446,SPF,7/25/2015,USA,IN,Brazil,Hoosier Powerlifting Classic
5686,spf-archive/0447,SPF,6/13/2015,USA,AR,Russellville,Push/Pull In Hell
5687,spf-archive/0448,SPF,7/26/2015,USA,,,New England Summer Showdown
5688,spf-archive/0449,SPF,7/25/2015,USA,VA,,Iron Hot Melt Down
5689,spf-archive/0450,SPF,12/19/2015,USA,GA,Loganville,Body By George Mini Meet
5690,spf-archive/0452,SPF,12/12/2015,USA,TX,Austin,Merry Gainzmas Open
5691,spf-archive/0453,SPF,9/12/2015,USA,,,Fall Championship
5692,spf-archive/0455,SPF,7/15/2015,USA,TX,Corpus Christi,Battle of the Bay
5693,spf-archive/0457,SPF,11/28/2015,USA,MS,Moss Point,Mississippi State Powerlifting Championship
5694,spf-archive/0458,SPF,10/10/2015,USA,,,Lady Liberty Women's Pro/Am
5695,spf-archive/0459,SPF,10/31/2015,USA,,,Halloween Howl
5696,spf-archive/0460,SPF,1/16/2016,USA,,,No Retreat No Surrender
5697,spf-archive/0462,SPF,11/22/2015,USA,,,New England Power Challenge
5698,spf-archive/0463,SPF,12/12/2015,USA,PA,Allentown,Come Home For Christmas Classic
5699,spf-archive/0467,SPF,12/5/2015,USA,TN,Cleveland,Gritmas Classic
5700,spf-archive/0468,SPF,12/5/2015,USA,,,Winter Challenge
5701,spf-archive/0469,SPF,11/21/2015,USA,MO,Springfield,2nd Annual Beards and Bows
5702,spf-archive/0471,SPF,2/13/2016,USA,,,Heart of a Lion Powerlifting Meet
5703,spf-archive/0473,SPF,2/27/2016,USA,FL,,Daytona Classic II
5704,spf-archive/0474,SPF,12/12/2015,USA,TX,,Lone Star One Last Pull
5705,spf-archive/0475,SPF,3/12/2016,USA,,,Ironman Classic and Raw Pro/Am
5706,spf-archive/0476,SPF,6/18/2016,USA,TN,Gatlinburg,SPF Nationals
5707,spf-archive/0477,SPF,3/12/2016,USA,IL,,Raw Pro/Am at Tanks Gym
5708,spf-archive/0478,SPF,5/21/2016,USA,,,Mason/Dixon Spring Challenge
5709,spf-archive/0479,SPF,3/19/2016,USA,IA,Des Moines,22nd St. Barbell
5710,spf-archive/0480,SPF,5/15/2016,USA,,,Northeast Showdown
5711,spf-archive/0481,SPF,3/20/2016,USA,,,Spring Fling Push-Pull
5712,spf-archive/0482,SPF,1/31/2016,USA,,,Bill Tracey Jr. Deadlift Classic
5713,spf-archive/0484,SPF,4/2/2016,USA,KY,Paducah,Own The Day
5714,spf-archive/0487,SPF,3/26/2016,USA,AR,Little Rock,Little Rock Classic
5715,spf-archive/0490,SPF,1/23/2016,USA,AL,,Alabama State Powerlifting and Bench Press Championship
5716,spf-archive/0493,SPF,4/30/2016,USA,,,Missabama
5717,spf-archive/0497,SPF,6/11/2016,USA,TX,Austin,Austin Simply Fit Open
5718,spf-archive/0499,SPF,2/6/2016,USA,,,Evansville Powerlifting Classic
5719,spf-archive/0501,SPF,5/7/2016,USA,,,Mayfest Classic
5720,spf-archive/0503,SPF,4/16/2016,USA,CA,Sacramento,Women's Pro/Am
5721,spf-archive/0504,SPF,3/19/2016,USA,NC,,St. Patty's Day Full Power and Push/Pull Championship
5722,spf-archive/0508,SPF,1/23/2016,USA,,,Iron Wars
